id_pagamento,id_fatura,data_pagamento,valor_pago,metodo_pagamento
4731,5777,2023-11-29,5503.29,Cartão de Crédito
4732,3379,2024-01-01,6324.0,Boleto
4733,2868,2023-06-13,961.17,PIX
4734,5101,2024-08-29,3889.13,Transferência
4735,5398,2023-08-27,1231.8,Transferência
4736,5365,2024-01-27,3997.66,Boleto
4737,84,2024-11-07,3657.6,Transferência
4738,4092,2024-01-17,2017.45,Cartão de Crédito
4739,2544,2023-05-08,5349.93,Cartão de Crédito
4740,4810,2023-12-28,3801.55,Transferência
4741,3582,2024-04-05,8931.51,Boleto
4742,1036,2023-10-05,4553.27,Transferência
4743,941,2024-08-08,7192.84,PIX
4744,1016,2024-10-05,892.55,Boleto
4745,1599,2024-06-21,3166.09,Boleto
4746,3684,2023-09-18,5953.32,PIX
4747,2061,2023-08-26,3387.86,Transferência
4748,1279,2025-02-06,9788.58,Cartão de Crédito
4749,3369,2024-03-26,9774.02,Boleto
4750,5676,2023-05-19,3271.83,Transferência
4751,4953,2023-05-24,2674.0,Cartão de Crédito
4752,5474,2023-08-09,4549.98,Boleto
4753,6247,2023-10-19,3842.02,Boleto
4754,2086,2024-12-27,4338.18,Boleto
4755,4260,2024-06-10,6146.59,Transferência
4756,797,2024-01-27,3721.11,Boleto
4757,522,2023-05-20,9844.07,PIX
4758,6305,2023-10-09,1110.53,Boleto
4759,1898,2025-01-19,9245.56,PIX
4760,4367,2024-11-17,9203.88,Boleto
4761,4593,2023-03-06,9570.73,PIX
4762,6614,2023-10-18,1973.49,Transferência
4763,356,2023-11-09,6412.58,Boleto
4764,5063,2024-04-07,3567.15,PIX
4765,1136,2024-10-16,2202.39,Boleto
4766,428,2023-11-25,4416.56,Cartão de Crédito
4767,6605,2024-12-13,9393.61,Boleto
4768,2408,2023-06-05,9943.53,Transferência
4769,3012,2024-12-15,8120.09,Transferência
4770,2970,2025-01-24,2866.14,Transferência
4771,3316,2023-10-26,4338.25,Boleto
4772,3660,2023-12-25,4336.51,PIX
4773,4321,2024-10-08,8823.99,PIX
4774,4709,2024-03-13,384.62,PIX
4775,158,2024-04-18,2235.31,Boleto
4776,2533,2023-11-23,2637.84,Transferência
4777,6940,2023-08-09,8274.33,Cartão de Crédito
4778,4355,2024-09-04,3798.86,Cartão de Crédito
4779,2189,2024-11-02,748.91,Boleto
4780,1007,2023-05-04,7124.58,Cartão de Crédito
4781,4076,2023-09-20,6312.73,Transferência
4782,2164,2023-05-22,5744.11,Boleto
4783,1403,2023-02-28,1245.35,Cartão de Crédito
4784,6310,2024-06-24,237.28,PIX
4785,6310,2024-12-15,7906.28,PIX
4786,2322,2023-11-12,4421.56,Transferência
4787,6074,2025-02-07,6600.41,PIX
4788,2004,2024-10-07,2086.84,Boleto
4789,2992,2024-12-18,2248.19,Transferência
4790,5572,2023-03-08,2294.58,PIX
4791,2542,2023-03-15,3327.05,Transferência
4792,2276,2024-02-20,838.48,Cartão de Crédito
4793,4236,2023-02-27,2684.82,Transferência
4794,1614,2023-04-17,9461.92,Cartão de Crédito
4795,6064,2024-07-16,460.71,Boleto
4796,6080,2023-04-23,3581.28,Transferência
4797,2885,2024-08-02,8434.12,Transferência
4798,5609,2023-06-13,9691.07,Transferência
4799,6292,2024-06-12,6357.29,Cartão de Crédito
4800,981,2024-11-14,1892.83,Boleto
4801,6368,2024-11-30,4577.41,PIX
4802,3036,2023-06-06,2761.8,Cartão de Crédito
4803,504,2023-10-10,3735.96,PIX
4804,3799,2024-05-05,851.92,PIX
4805,17,2023-04-06,3183.6,Transferência
4806,4509,2025-01-25,5752.77,Transferência
4807,5635,2024-01-07,3870.05,Transferência
4808,4190,2025-01-18,908.06,Boleto
4809,4420,2023-07-05,9223.37,PIX
4810,5388,2024-07-30,9867.01,Boleto
4811,314,2023-12-14,3408.84,Cartão de Crédito
4812,1795,2024-11-01,1056.79,Cartão de Crédito
4813,709,2024-07-16,3588.05,PIX
4814,3687,2024-02-27,1517.34,Transferência
4815,1080,2023-10-22,3103.99,Transferência
4816,4550,2024-01-05,9819.82,Transferência
4817,2471,2024-06-20,1498.86,Transferência
4818,1007,2023-04-28,8729.98,Boleto
4819,6591,2024-03-04,9417.65,PIX
4820,5007,2024-12-26,8578.72,Cartão de Crédito
4821,4689,2023-03-28,7329.94,PIX
4822,2345,2024-04-14,8933.65,Boleto
4823,6912,2024-11-01,9561.51,Transferência
4824,5309,2024-02-01,7459.62,PIX
4825,2166,2024-03-11,8201.57,PIX
4826,5619,2023-08-26,8310.86,PIX
4827,4751,2023-04-09,6227.76,Cartão de Crédito
4828,943,2023-05-13,2332.5,Boleto
4829,5297,2023-07-07,8817.71,Cartão de Crédito
4830,2193,2024-12-16,7243.85,Transferência
4831,2138,2023-09-24,4941.52,Boleto
4832,6518,2024-07-17,2065.86,Cartão de Crédito
4833,12,2024-11-13,2332.62,Cartão de Crédito
4834,1094,2023-05-30,4452.05,Cartão de Crédito
4835,4927,2023-08-27,2308.03,Cartão de Crédito
4836,5642,2025-02-21,5693.95,PIX
4837,691,2023-10-10,7758.86,Transferência
4838,188,2024-02-16,7030.98,Boleto
4839,3964,2023-05-11,6006.73,Cartão de Crédito
4840,2209,2023-08-25,7313.34,Transferência
4841,6520,2024-02-28,308.13,Cartão de Crédito
4842,281,2023-10-19,8082.05,PIX
4843,2340,2023-12-04,8394.94,Transferência
4844,2611,2025-02-13,7925.97,Cartão de Crédito
4845,860,2024-03-02,3974.84,Cartão de Crédito
4846,3398,2023-05-20,2085.45,Cartão de Crédito
4847,6393,2023-10-23,5448.59,PIX
4848,2728,2023-07-19,2500.63,Transferência
4849,3844,2023-06-10,1472.5,Cartão de Crédito
4850,5894,2023-12-08,1094.15,PIX
4851,6928,2025-01-17,5478.06,PIX
4852,1255,2023-10-27,1687.62,Boleto
4853,6498,2023-06-15,9247.93,PIX
4854,6711,2023-11-15,1963.71,Boleto
4855,219,2025-01-15,4722.64,Transferência
4856,2771,2023-08-05,3558.92,Cartão de Crédito
4857,1858,2023-06-22,7842.67,Cartão de Crédito
4858,28,2023-08-20,4834.75,Cartão de Crédito
4859,857,2023-10-13,638.07,Cartão de Crédito
4860,4634,2025-01-14,5606.42,Boleto
4861,3748,2023-04-11,6499.51,Cartão de Crédito
4862,5178,2024-05-26,7807.58,Transferência
4863,384,2024-06-13,5571.15,Cartão de Crédito
4864,1564,2024-11-24,8102.41,PIX
4865,5240,2024-07-29,1836.29,Boleto
4866,971,2023-10-06,1693.54,Cartão de Crédito
4867,1121,2023-09-13,8793.68,Cartão de Crédito
4868,2598,2024-01-12,3041.18,Transferência
4869,3209,2023-12-21,8105.57,PIX
4870,3065,2024-01-01,1264.49,Transferência
4871,5573,2023-03-05,2124.16,Cartão de Crédito
4872,445,2023-11-21,5072.38,Transferência
4873,4998,2023-11-05,5077.87,Cartão de Crédito
4874,5331,2023-11-05,2436.05,Boleto
4875,5963,2023-05-28,8378.69,PIX
4876,2103,2023-11-07,4654.07,Boleto
4877,6506,2024-07-16,2790.8,Transferência
4878,5270,2024-04-13,8401.36,Boleto
4879,5042,2023-07-06,3956.03,PIX
4880,4488,2024-11-05,2933.13,PIX
4881,3043,2023-08-20,4854.18,PIX
4882,4881,2024-12-16,6751.96,Cartão de Crédito
4883,4959,2023-09-09,7411.64,Cartão de Crédito
4884,2580,2024-09-19,9408.04,Transferência
4885,5557,2023-09-13,7808.36,Transferência
4886,5114,2024-01-01,4110.23,Transferência
4887,2399,2023-08-15,9670.31,PIX
4888,3260,2025-01-29,3151.87,Cartão de Crédito
4889,6319,2023-03-07,9390.65,Cartão de Crédito
4890,3218,2024-11-19,379.98,Transferência
4891,2330,2024-03-21,1751.63,Boleto
4892,3821,2024-04-20,126.89,Boleto
4893,4240,2023-05-12,8549.86,Boleto
4894,1380,2024-08-05,9115.16,PIX
4895,5981,2023-10-11,1583.52,PIX
4896,319,2023-06-28,9695.86,Transferência
4897,6267,2023-11-15,7706.6,PIX
4898,6291,2023-12-18,7524.2,Cartão de Crédito
4899,6605,2025-01-01,57.09,Cartão de Crédito
4900,3832,2024-01-11,8346.85,Transferência
4901,1197,2023-05-01,3420.79,PIX
4902,3563,2025-02-07,1980.17,Transferência
4903,5362,2023-12-10,3902.0,Transferência
4904,2869,2023-07-05,4505.65,Boleto
4905,4859,2024-11-08,8039.76,Cartão de Crédito
4906,1176,2024-09-12,4093.25,Cartão de Crédito
4907,1162,2024-05-06,6301.69,PIX
4908,1922,2024-02-16,6309.67,Transferência
4909,5902,2023-12-22,5366.96,Transferência
4910,3281,2023-05-20,5856.03,PIX
4911,2023,2025-02-01,8043.08,Cartão de Crédito
4912,2699,2024-12-05,125.88,Boleto
4913,5939,2024-06-13,5548.97,Boleto
4914,3408,2023-04-01,5476.86,Boleto
4915,501,2024-10-01,7701.97,Transferência
4916,1016,2024-01-06,7886.56,Cartão de Crédito
4917,6931,2025-01-13,296.03,PIX
4918,5334,2024-05-09,518.08,Transferência
4919,3097,2024-09-02,2391.77,PIX
4920,5832,2023-11-09,3196.49,Cartão de Crédito
4921,1460,2024-10-21,897.62,Cartão de Crédito
4922,5358,2024-05-04,3537.16,PIX
4923,5140,2024-04-29,8636.96,Boleto
4924,4940,2024-11-16,5585.03,Transferência
4925,6030,2023-07-29,9005.78,PIX
4926,209,2024-04-17,9782.61,Boleto
4927,894,2025-01-25,1291.89,Transferência
4928,2319,2023-07-26,4779.87,PIX
4929,5019,2023-10-29,4004.81,Boleto
4930,3801,2024-06-11,8774.47,Transferência
4931,1318,2024-09-01,4680.71,Boleto
4932,6693,2023-10-05,685.86,PIX
4933,2016,2024-12-26,2684.27,Cartão de Crédito
4934,3372,2024-10-03,4390.05,Boleto
4935,6064,2024-07-21,2322.98,Cartão de Crédito
4936,1259,2024-06-26,9231.29,Transferência
4937,2334,2023-07-02,1338.89,PIX
4938,2262,2024-06-10,5630.58,PIX
4939,5616,2025-02-11,6621.21,Cartão de Crédito
4940,3205,2023-05-31,3879.72,Boleto
4941,6617,2023-08-12,9859.64,PIX
4942,3414,2024-05-02,419.42,Boleto
4943,4991,2023-08-10,2949.51,Cartão de Crédito
4944,4737,2024-11-19,4964.25,Boleto
4945,6289,2023-09-11,3223.02,Cartão de Crédito
4946,5142,2024-06-14,93.27,PIX
4947,3130,2024-08-12,5790.87,PIX
4948,123,2024-06-27,1436.8,Boleto
4949,2242,2024-11-30,4182.16,Boleto
4950,136,2023-07-29,6122.32,Boleto
4951,5039,2024-09-04,1434.42,Boleto
4952,4616,2023-09-01,3547.88,Transferência
4953,4434,2024-12-03,4100.86,Transferência
4954,2105,2023-06-10,4332.65,Boleto
4955,4692,2024-11-24,7636.04,PIX
4956,5045,2023-05-12,8024.76,Cartão de Crédito
4957,5727,2024-04-02,7766.34,PIX
4958,4750,2023-06-27,6261.37,Boleto
4959,5039,2023-11-18,3434.37,Transferência
4960,6327,2024-06-26,6743.73,PIX
4961,144,2024-03-25,6145.0,Transferência
4962,6141,2024-05-06,2429.14,PIX
4963,5564,2023-05-27,7986.13,Boleto
4964,6157,2024-07-01,8881.55,Cartão de Crédito
4965,4000,2023-06-28,8179.51,Transferência
4966,2730,2023-09-13,5051.58,Cartão de Crédito
4967,2320,2024-02-13,9957.83,PIX
4968,5166,2023-11-30,109.25,PIX
4969,6780,2024-10-16,6998.24,PIX
4970,6487,2024-05-08,1642.75,Cartão de Crédito
4971,447,2023-08-19,3836.44,Transferência
4972,4328,2024-04-09,959.05,Boleto
4973,761,2023-09-09,7554.86,Transferência
4974,133,2023-05-06,2810.45,PIX
4975,732,2024-04-30,7025.22,Boleto
4976,5547,2023-12-06,5854.31,Boleto
4977,4229,2024-02-22,266.3,Boleto
4978,4605,2023-04-07,699.91,Cartão de Crédito
4979,3940,2024-08-02,3616.92,Cartão de Crédito
4980,1202,2023-03-10,3375.41,PIX
4981,1496,2023-02-26,5873.59,Boleto
4982,5604,2024-05-19,5123.24,Transferência
4983,5359,2023-11-29,1735.5,PIX
4984,4823,2023-03-28,3758.55,Cartão de Crédito
4985,6870,2023-11-25,5737.73,PIX
4986,4224,2024-08-09,5944.32,PIX
4987,3481,2024-11-26,7547.6,Cartão de Crédito
4988,2830,2024-04-10,8182.15,Transferência
4989,4123,2024-01-26,4068.36,Transferência
4990,404,2025-01-26,4374.0,Boleto
4991,6598,2023-04-18,3568.88,Transferência
4992,2569,2023-12-25,2379.42,PIX
4993,998,2024-10-05,6593.46,Transferência
4994,4352,2024-02-27,147.95,Cartão de Crédito
4995,4428,2024-08-21,9813.94,Cartão de Crédito
4996,1852,2023-09-17,2766.62,Transferência
4997,4592,2023-05-22,4817.14,Boleto
4998,4926,2023-09-11,6917.27,PIX
4999,4528,2023-10-25,6352.56,PIX
5000,4639,2023-03-07,1809.47,Boleto
5001,3309,2023-07-03,3401.37,PIX
5002,4391,2024-01-04,5356.03,Cartão de Crédito
5003,2259,2024-07-09,6699.52,PIX
5004,1848,2024-04-08,2651.7,PIX
5005,6370,2024-09-28,3980.04,PIX
5006,4241,2024-03-26,9039.96,PIX
5007,3498,2023-09-04,5375.23,Boleto
5008,6143,2023-04-16,8793.96,Boleto
5009,1024,2023-12-10,5038.4,Cartão de Crédito
5010,4500,2023-08-25,446.86,Boleto
5011,6914,2024-07-19,1214.51,Boleto
5012,2787,2023-10-03,2249.06,PIX
5013,5821,2023-08-02,4175.19,Cartão de Crédito
5014,6412,2024-12-14,9563.42,PIX
5015,6833,2024-08-23,6923.71,Transferência
5016,1206,2024-06-10,7146.69,Cartão de Crédito
5017,5550,2024-08-07,9851.94,Cartão de Crédito
5018,1902,2024-06-02,9580.9,Cartão de Crédito
5019,2569,2024-08-07,5312.09,Cartão de Crédito
5020,1365,2024-01-13,9561.38,Transferência
5021,6846,2025-01-07,557.98,Boleto
5022,1926,2024-04-09,3092.38,Boleto
5023,937,2024-05-07,6237.71,PIX
5024,2269,2024-03-19,7093.59,Boleto
5025,919,2024-10-30,5023.86,Transferência
5026,2155,2024-04-09,7759.55,Cartão de Crédito
5027,2106,2024-12-22,2288.1,Boleto
5028,4392,2024-03-07,210.11,Transferência
5029,1670,2023-09-15,2995.68,PIX
5030,1036,2023-07-30,6240.11,PIX
5031,6589,2024-10-21,9613.91,Boleto
5032,6165,2024-03-06,9771.77,Cartão de Crédito
5033,5347,2024-06-10,1819.03,Boleto
5034,1674,2024-12-20,1556.18,PIX
5035,3943,2024-05-19,3266.58,Cartão de Crédito
5036,6853,2024-07-08,3632.95,Boleto
5037,4541,2023-04-07,7175.36,PIX
5038,4813,2024-01-04,6003.48,Boleto
5039,4209,2024-12-27,6999.69,Boleto
5040,3637,2024-08-06,3979.93,Cartão de Crédito
5041,4639,2023-06-11,6981.96,PIX
5042,2493,2023-11-21,9016.88,PIX
5043,2021,2024-11-09,7700.82,Boleto
5044,3026,2024-12-07,5685.03,Boleto
5045,3414,2024-05-18,5186.85,Transferência
5046,1857,2024-12-19,7923.88,Transferência
5047,1572,2023-07-17,1422.6,Transferência
5048,4856,2024-09-19,9688.52,PIX
5049,480,2023-11-20,6756.99,Transferência
5050,2724,2023-02-27,1455.07,Boleto
5051,6066,2023-05-27,6514.87,Boleto
5052,1177,2024-07-21,7147.82,Transferência
5053,1603,2023-08-16,6070.74,PIX
5054,6125,2023-08-04,1695.56,PIX
5055,1546,2023-04-20,5611.77,Boleto
5056,5503,2024-08-10,8538.82,PIX
5057,47,2024-05-06,7481.14,Cartão de Crédito
5058,3024,2024-11-15,9803.63,Boleto
5059,4926,2024-04-12,4042.61,Cartão de Crédito
5060,2568,2023-04-21,8976.09,PIX
5061,6910,2024-08-10,3653.95,Transferência
5062,6446,2024-10-25,6031.1,Boleto
5063,5099,2024-01-07,4733.16,PIX
5064,6570,2023-06-13,3019.26,Boleto
5065,170,2023-12-21,5273.76,PIX
5066,6914,2024-09-12,714.85,Transferência
5067,2134,2024-01-01,8832.43,Transferência
5068,4929,2024-04-21,8840.56,Transferência
5069,1044,2023-06-17,456.03,Cartão de Crédito
5070,5590,2024-07-13,1563.42,Transferência
5071,4473,2024-10-14,3852.88,Transferência
5072,6068,2023-07-15,4217.12,Transferência
5073,1528,2023-06-01,5098.34,Boleto
5074,2120,2023-03-02,788.38,PIX
5075,5260,2024-09-09,7591.65,Cartão de Crédito
5076,4902,2024-06-10,4656.87,Boleto
5077,1876,2023-12-25,7353.57,Transferência
5078,422,2023-05-18,7923.75,Boleto
5079,1590,2024-05-18,2743.6,Cartão de Crédito
5080,5861,2023-04-06,8881.15,Boleto
5081,6942,2023-12-18,5796.73,Boleto
5082,3985,2023-12-13,4121.53,PIX
5083,289,2024-03-07,3371.31,Transferência
5084,6126,2025-01-17,1750.33,Cartão de Crédito
5085,2534,2023-09-27,185.09,Transferência
5086,369,2023-02-28,4412.44,Cartão de Crédito
5087,606,2024-05-30,1048.27,Boleto
5088,3186,2023-08-30,653.07,Cartão de Crédito
5089,6286,2024-09-13,8540.96,Boleto
5090,1162,2024-06-02,8750.65,Cartão de Crédito
5091,3528,2024-01-13,8030.99,Cartão de Crédito
5092,3986,2023-09-14,798.88,Cartão de Crédito
5093,260,2023-09-03,4489.59,Cartão de Crédito
5094,3574,2024-09-01,5456.02,PIX
5095,6164,2024-02-03,2923.16,Boleto
5096,6352,2023-03-12,3825.56,Cartão de Crédito
5097,4664,2024-05-31,963.34,Boleto
5098,3136,2023-06-21,4977.36,Transferência
5099,5981,2023-09-17,4951.25,Boleto
5100,2583,2023-12-09,5244.26,Transferência
5101,6083,2023-03-29,8988.74,Boleto
5102,2883,2023-03-11,6038.09,PIX
5103,5354,2024-02-12,9966.11,Transferência
5104,4863,2023-08-22,4838.83,Boleto
5105,3761,2024-09-11,6244.01,Boleto
5106,5784,2025-02-23,5426.21,Cartão de Crédito
5107,6465,2024-06-17,436.17,Boleto
5108,67,2024-08-14,6685.88,Boleto
5109,5002,2023-03-30,3744.63,Transferência
5110,2907,2024-07-28,8349.06,Cartão de Crédito
5111,1624,2024-05-20,5748.54,Cartão de Crédito
5112,4548,2024-09-10,2283.52,Cartão de Crédito
5113,5342,2023-03-12,4684.91,Boleto
5114,416,2023-10-26,6204.77,Boleto
5115,6998,2023-06-29,1174.17,Transferência
5116,4427,2025-02-23,2462.04,PIX
5117,4315,2023-05-28,7283.18,Cartão de Crédito
5118,1254,2024-08-06,2781.6,Transferência
5119,349,2024-10-06,7151.91,Boleto
5120,4101,2023-08-23,4512.51,Boleto
5121,4445,2024-09-28,330.58,PIX
5122,2883,2024-05-04,6099.36,PIX
5123,533,2023-03-20,4907.18,Cartão de Crédito
5124,4994,2023-11-15,2341.36,Cartão de Crédito
5125,2969,2024-12-10,1027.72,Boleto
5126,5288,2024-04-29,2084.86,PIX
5127,775,2023-11-08,589.52,PIX
5128,5168,2024-04-20,7019.99,Boleto
5129,2656,2024-11-24,8845.59,Boleto
5130,6264,2024-09-20,2138.65,Cartão de Crédito
5131,3727,2023-07-12,6759.45,PIX
5132,1852,2024-03-17,2759.09,Boleto
5133,3031,2024-04-09,5899.98,Cartão de Crédito
5134,4236,2024-06-25,8423.24,Cartão de Crédito
5135,5637,2025-02-16,1025.28,Boleto
5136,683,2023-04-24,4251.65,Transferência
5137,1881,2024-10-24,9766.18,PIX
5138,6410,2023-09-18,5290.59,Transferência
5139,684,2024-05-28,4339.48,PIX
5140,3564,2024-04-30,5823.4,Cartão de Crédito
5141,3969,2024-03-09,1934.27,Cartão de Crédito
5142,2589,2023-10-09,4037.27,Cartão de Crédito
5143,4075,2023-07-29,7849.92,Boleto
5144,4944,2023-04-10,4376.27,Transferência
5145,4288,2024-11-15,6049.59,Cartão de Crédito
5146,6479,2023-05-31,7682.71,Cartão de Crédito
5147,5742,2025-02-16,9800.27,Transferência
5148,5428,2023-05-25,7615.82,PIX
5149,700,2023-11-30,3011.37,Transferência
5150,59,2023-06-12,9644.06,Transferência
5151,2423,2024-09-28,2070.54,Boleto
5152,6907,2023-11-10,221.09,PIX
5153,6615,2025-02-14,2491.36,Boleto
5154,1309,2024-03-20,2397.18,Boleto
5155,3394,2024-03-13,1319.03,Transferência
5156,2055,2024-12-30,5929.66,Boleto
5157,3854,2025-01-01,8918.65,Cartão de Crédito
5158,4114,2024-12-30,2971.47,Boleto
5159,1844,2023-03-10,256.73,Transferência
5160,4063,2024-07-29,8224.92,PIX
5161,2604,2024-03-04,6686.8,Cartão de Crédito
5162,3609,2023-11-04,5224.72,Boleto
5163,6438,2024-12-26,588.1,Boleto
5164,997,2023-09-24,4105.38,PIX
5165,1652,2024-07-28,1985.41,PIX
5166,5930,2024-11-07,8457.83,Transferência
5167,3811,2023-08-21,8083.92,Cartão de Crédito
5168,1896,2024-05-17,4342.13,Transferência
5169,4186,2023-07-28,3470.34,PIX
5170,3693,2024-03-22,7108.15,Transferência
5171,1137,2023-04-09,9514.75,Cartão de Crédito
5172,4709,2024-08-22,1063.78,Cartão de Crédito
5173,4117,2023-11-15,9031.37,PIX
5174,216,2024-06-27,5902.01,Boleto
5175,4359,2023-08-25,7236.0,Cartão de Crédito
5176,3150,2024-09-19,2743.78,PIX
5177,6401,2023-04-24,1632.17,Transferência
5178,5392,2024-06-12,4744.99,PIX
5179,1359,2024-09-01,2929.07,Boleto
5180,2385,2023-06-09,9822.03,Boleto
5181,4658,2024-02-19,728.08,Boleto
5182,4041,2024-10-28,4105.59,Transferência
5183,3611,2025-02-01,8444.68,Cartão de Crédito
5184,6695,2023-10-24,2346.86,Transferência
5185,6771,2024-01-11,4698.42,Boleto
5186,5044,2024-09-25,2423.33,PIX
5187,2854,2024-04-03,2532.44,Boleto
5188,452,2025-01-04,7546.47,Boleto
5189,4492,2023-06-30,3003.0,Cartão de Crédito
5190,6234,2024-09-14,4316.16,PIX
5191,6761,2023-06-17,5651.35,PIX
5192,5191,2023-05-24,7745.29,Boleto
5193,3966,2023-09-23,6955.04,PIX
5194,5173,2024-07-13,1177.47,Boleto
5195,5454,2023-08-17,7260.25,Cartão de Crédito
5196,3924,2023-03-05,3604.95,PIX
5197,2730,2025-01-25,378.4,Transferência
5198,6714,2024-07-06,4258.57,Boleto
5199,5991,2024-04-06,4979.34,Boleto
5200,4328,2024-01-30,7248.56,Transferência
5201,1408,2023-12-19,6512.47,Transferência
5202,207,2023-07-26,216.7,Transferência
5203,6479,2023-10-30,4270.51,PIX
5204,2192,2023-03-14,8843.38,Boleto
5205,6266,2024-12-17,8483.48,Boleto
5206,1831,2023-09-24,462.7,PIX
5207,3930,2024-04-22,3283.25,Cartão de Crédito
5208,2466,2025-01-28,8377.02,PIX
5209,4357,2024-04-03,2295.35,Transferência
5210,2831,2024-03-28,7695.46,Cartão de Crédito
5211,5465,2024-10-31,2167.45,Cartão de Crédito
5212,6185,2024-04-01,6838.63,PIX
5213,3060,2023-06-17,6408.98,Transferência
5214,3000,2024-03-21,9635.18,Cartão de Crédito
5215,6116,2023-04-21,5666.29,Boleto
5216,733,2024-03-23,222.3,PIX
5217,6940,2024-07-02,4138.38,PIX
5218,2268,2024-01-16,276.29,Transferência
5219,6458,2025-01-29,4375.7,Transferência
5220,5739,2024-02-28,2849.19,Cartão de Crédito
5221,3723,2024-10-28,3706.41,Transferência
5222,1853,2024-10-03,3640.99,Transferência
5223,3592,2024-09-11,3692.43,PIX
5224,5306,2025-02-09,7801.31,Boleto
5225,3991,2025-01-23,6725.53,Transferência
5226,4771,2023-10-22,1819.33,Boleto
5227,5994,2023-03-22,6598.03,PIX
5228,3545,2024-04-05,1708.48,PIX
5229,5537,2023-05-13,7310.0,Cartão de Crédito
5230,173,2023-11-02,3296.53,Cartão de Crédito
5231,4814,2024-10-02,9211.85,Transferência
5232,6241,2023-07-31,1577.48,Cartão de Crédito
5233,5376,2024-10-10,609.25,Boleto
5234,4641,2023-05-28,302.79,Cartão de Crédito
5235,382,2024-02-22,6787.78,Transferência
5236,2390,2024-08-30,9783.33,Transferência
5237,5106,2023-09-22,7737.99,Transferência
5238,4628,2023-03-22,7215.0,PIX
5239,4426,2023-12-18,3799.25,Cartão de Crédito
5240,4611,2024-05-19,9219.88,Boleto
5241,5618,2024-02-02,7589.21,Cartão de Crédito
5242,673,2024-09-12,3661.11,PIX
5243,6065,2023-05-19,347.81,Boleto
5244,2669,2024-08-23,7487.28,Cartão de Crédito
5245,234,2024-01-07,938.85,Cartão de Crédito
5246,327,2023-07-29,2288.34,PIX
5247,867,2023-12-09,8453.65,PIX
5248,5606,2023-04-22,8370.56,PIX
5249,4463,2023-07-28,7022.1,Boleto
5250,2545,2023-04-27,3842.11,PIX
5251,3833,2023-09-23,4407.41,PIX
5252,3570,2023-08-24,7147.95,Boleto
5253,2410,2024-05-05,2703.96,PIX
5254,6059,2024-05-07,4944.22,Boleto
5255,3216,2024-11-22,8495.06,Cartão de Crédito
5256,5896,2023-09-19,6254.5,PIX
5257,660,2023-03-24,924.42,PIX
5258,4420,2024-12-04,223.07,Cartão de Crédito
5259,5737,2025-02-03,171.57,PIX
5260,6259,2024-04-22,6728.08,Transferência
5261,788,2024-04-05,3068.22,Transferência
5262,249,2024-04-20,6846.43,Cartão de Crédito
5263,214,2023-05-06,3701.6,PIX
5264,2158,2024-01-30,7645.12,Boleto
5265,3388,2024-08-01,9963.39,Boleto
5266,5354,2023-10-03,3169.17,Cartão de Crédito
5267,5509,2024-12-20,3675.78,Boleto
5268,5312,2025-01-02,4293.19,Boleto
5269,4531,2023-05-12,9899.21,Cartão de Crédito
5270,13,2024-05-13,5310.74,Cartão de Crédito
5271,4629,2025-01-23,921.3,PIX
5272,6900,2025-01-10,4913.27,Transferência
5273,3585,2024-05-08,7273.97,Boleto
5274,114,2024-11-03,4753.44,Transferência
5275,897,2024-09-19,8240.31,Transferência
5276,6724,2023-06-01,5136.2,PIX
5277,5087,2024-11-27,2071.37,Boleto
5278,4464,2024-05-05,4944.37,Transferência
5279,823,2024-12-31,1000.96,Transferência
5280,3342,2023-07-02,5349.11,Cartão de Crédito
5281,2951,2024-09-01,1128.54,Boleto
5282,6919,2024-01-21,8284.23,PIX
5283,6775,2023-12-03,4704.44,Transferência
5284,4135,2024-12-27,354.4,Transferência
5285,5904,2024-05-20,1475.16,Boleto
5286,1141,2023-10-07,8942.35,Transferência
5287,3403,2024-08-15,6348.61,Cartão de Crédito
5288,2786,2025-02-12,5360.87,Cartão de Crédito
5289,920,2023-03-10,3733.59,Transferência
5290,4564,2024-06-03,6221.29,Cartão de Crédito
5291,6405,2024-12-05,3004.92,Transferência
5292,2340,2024-09-14,6856.28,Transferência
5293,6530,2023-06-17,6612.85,Transferência
5294,6669,2024-12-09,5015.44,Transferência
5295,939,2024-12-07,9463.62,Transferência
5296,2336,2024-08-20,5054.86,Boleto
5297,4679,2023-05-24,1322.66,Boleto
5298,3380,2025-01-26,6243.81,Transferência
5299,6845,2023-05-24,567.85,Transferência
5300,2649,2024-01-15,1371.5,PIX
5301,6510,2024-04-23,5706.1,PIX
5302,2924,2023-07-08,7321.4,Boleto
5303,1286,2023-10-03,9755.51,PIX
5304,4597,2023-09-13,5446.3,Boleto
5305,4623,2024-12-22,1330.45,Transferência
5306,3190,2023-05-02,7464.53,Transferência
5307,5505,2023-05-15,1609.04,Cartão de Crédito
5308,6287,2024-09-08,2029.52,Transferência
5309,2772,2024-10-05,3758.65,Boleto
5310,4756,2024-02-15,7890.1,Boleto
5311,5288,2023-08-17,6373.0,Boleto
5312,3655,2023-12-29,1501.23,PIX
5313,1794,2023-11-17,4464.9,PIX
5314,6076,2024-02-14,885.21,Boleto
5315,1776,2025-02-20,3135.26,PIX
5316,5862,2024-06-13,1467.88,Transferência
5317,6944,2023-08-17,1441.8,PIX
5318,2450,2023-07-30,6497.68,Cartão de Crédito
5319,5885,2024-11-27,7634.67,Boleto
