id_despesa,categoria,descricao,valor,data_despesa
3084,TI,Would one down this itself kitchen.,17853.94,2023-07-13
3085,Infraestrutura,Pattern move baby others.,28725.62,2023-03-17
3086,Salários,Page law win think other today fact.,29877.04,2023-09-08
3087,Marketing,Understand music both again along reflect develop.,2275.57,2024-06-07
3088,Marketing,Speech himself technology often beautiful.,22328.71,2024-09-13
3089,Infraestrutura,Something political still.,22629.29,2024-04-22
3090,Operacional,Ground number agreement adult.,7540.33,2024-12-01
3091,Marketing,Practice write her.,24846.56,2024-10-28
3092,Infraestrutura,Detail very woman collection.,12810.77,2025-01-03
3093,Salários,Either another himself.,40959.0,2024-01-02
3094,Salários,Crime chance heavy.,13413.86,2024-10-06
3095,Infraestrutura,Western tonight affect defense.,23720.75,2023-12-26
3096,Operacional,Network PM later.,49537.82,2024-03-22
3097,Salários,Able use store weight lot.,35201.68,2023-11-23
3098,Infraestrutura,Choose whether at since.,38955.66,2023-03-18
3099,Infraestrutura,Government but he worker two million consumer.,8740.64,2024-12-19
3100,Operacional,He call describe care hotel guy.,12899.35,2023-03-16
3101,Infraestrutura,South maybe it write.,42407.9,2024-08-03
3102,Operacional,Dog by give story picture western full.,20365.47,2023-11-27
3103,Salários,Bring much evidence trial rule wall.,1595.56,2023-05-06
3104,Infraestrutura,Concern drop make all current decision do.,36006.91,2024-05-02
3105,TI,Either turn task expect also.,19507.04,2024-06-17
3106,TI,Thus ground whether bed across consider might.,1820.53,2024-07-18
3107,Infraestrutura,Serve there throw stand now paper.,3827.18,2023-06-28
3108,TI,Seat value president source evening this leave.,42825.21,2024-01-27
3109,Marketing,Professor way scene purpose market past wait down.,39321.61,2024-02-22
3110,Marketing,Capital professional home man lot.,38219.18,2024-06-14
3111,TI,Despite edge especially.,13934.06,2024-08-13
3112,Infraestrutura,Sign common which reveal practice.,14798.39,2023-03-02
3113,Operacional,Team nothing whose alone ago decision.,6687.16,2024-10-10
3114,Salários,Every hotel above between by forget all.,7571.22,2023-09-14
3115,TI,Challenge her say star case place.,8995.77,2024-06-04
3116,Marketing,Cut task long serious from.,12012.04,2025-01-24
3117,Infraestrutura,Cultural note action newspaper claim score.,13349.65,2024-10-22
3118,Salários,Employee dog itself than structure pull.,11556.01,2023-09-29
3119,Salários,Probably lose business throw Democrat develop.,15588.3,2024-08-30
3120,Salários,Direction red word ten reflect federal writer.,35319.22,2025-01-18
3121,Marketing,Admit pay newspaper.,24016.56,2024-01-20
3122,Marketing,Individual ability south during.,19437.96,2024-08-22
3123,Infraestrutura,Tell operation not bank.,25783.58,2025-01-31
3124,Operacional,Easy health young national contain Mr great.,11383.64,2023-03-07
3125,TI,Pay country pass late.,31604.29,2024-04-07
3126,Salários,Father fall trade white none produce phone.,28738.72,2024-08-09
3127,TI,Pull yourself fire success identify.,26205.19,2023-11-05
3128,Operacional,Traditional image claim difficult plant send.,15687.65,2023-04-18
3129,Salários,Live property six maintain million statement huge.,25355.08,2025-02-09
3130,Marketing,Skill dream well dream.,5116.15,2023-06-16
3131,Operacional,Nice offer data system school director off.,6119.81,2024-04-02
3132,Salários,Often attorney center wind world.,37590.43,2023-07-19
3133,Marketing,Suddenly culture majority concern.,24436.87,2024-08-12
3134,Operacional,Be result would cut trial occur treatment.,21482.55,2024-11-30
3135,Operacional,Present measure per goal its.,2536.03,2024-08-24
3136,Operacional,Skin executive major word never.,34517.54,2023-12-14
3137,Marketing,Factor keep democratic tax mission everybody law list.,7930.99,2023-05-25
3138,Marketing,Manage something become ready now.,18590.35,2023-11-23
3139,TI,Itself official rule relate avoid detail guy.,30882.33,2024-10-31
3140,TI,Prepare expert ground kitchen thousand.,17609.64,2024-09-22
3141,Salários,Blood daughter all admit contain television style.,7079.51,2023-09-19
3142,Infraestrutura,Heart read kind eye crime still tough.,24388.58,2023-03-26
3143,Salários,Turn none discover picture seat music.,37816.21,2024-02-13
3144,Salários,Forget seat officer early hard including middle.,37934.21,2023-07-01
3145,TI,Ok wish child go pull least.,19996.0,2023-10-10
3146,Marketing,Food current second public practice think.,19351.3,2023-09-03
3147,Infraestrutura,Respond establish only sister.,9929.03,2024-04-22
3148,Infraestrutura,A center major hundred food.,15330.63,2024-05-16
3149,Operacional,World contain beyond hit military century.,37525.44,2025-01-02
3150,Infraestrutura,Decide expect material rather.,6710.73,2024-04-03
3151,Salários,Thank spend effort agreement discover station write.,41504.05,2023-05-23
3152,Operacional,This full job individual.,1154.18,2023-03-05
3153,Operacional,Everybody so kitchen identify cause.,7828.89,2023-05-08
3154,TI,Wish may better everybody civil able guy yet.,19880.98,2025-02-05
3155,Infraestrutura,Reveal sing baby time member since director.,32385.57,2023-06-16
3156,Infraestrutura,Day become charge alone friend.,11736.57,2024-07-16
3157,Infraestrutura,Strong none offer far answer similar.,21220.03,2024-08-15
3158,Operacional,Hundred mission any only however quality.,49845.84,2024-12-21
3159,Salários,Know training identify staff thousand.,38324.45,2024-02-16
3160,Marketing,Once capital small office than not live.,11794.55,2024-07-18
3161,Infraestrutura,Certain position majority since see against.,9061.5,2023-05-19
3162,TI,Mind country process physical.,17860.05,2023-11-18
3163,Marketing,Step feel mention analysis program.,38610.64,2023-08-31
3164,Infraestrutura,Economy power mission medical protect.,36752.3,2024-06-19
3165,Salários,Professional wear board again party.,36066.58,2024-03-16
3166,TI,Address camera court manager.,847.85,2023-08-27
3167,Marketing,Prepare cold firm fish sometimes.,45598.8,2023-05-06
3168,Salários,Blood finally forward election something player.,1881.55,2023-05-11
3169,Salários,Next growth return capital almost until.,48655.57,2023-03-09
3170,Operacional,Thus admit guy far question.,34976.29,2025-01-31
3171,Marketing,Clear office table remain maintain around let.,23098.91,2023-08-29
3172,TI,Boy appear quite their officer history allow next.,31598.8,2024-03-24
3173,Infraestrutura,Note blood over test administration serious medical chair.,47253.61,2023-09-26
3174,Marketing,Network near evidence read.,41622.99,2024-11-14
3175,TI,Enough number official ground again point fly.,40752.95,2024-12-06
3176,Marketing,Who head coach performance.,34281.8,2023-11-21
3177,Marketing,Sea father guy letter recognize whatever want.,16512.39,2023-08-09
3178,TI,Poor second score short public focus.,19916.56,2024-11-03
3179,Marketing,Run new place music debate economic blue.,16653.29,2024-02-24
3180,Operacional,Republican capital well direction.,16922.74,2023-10-07
3181,Infraestrutura,Movie deep discuss.,35095.88,2024-11-14
3182,Operacional,Early their public off.,8489.24,2023-12-01
3183,Operacional,Statement form particularly operation guess.,16427.97,2023-08-27
3184,Marketing,Red newspaper radio goal sister simple.,1761.61,2024-03-30
3185,Salários,Receive occur real idea present.,1766.4,2024-10-11
3186,Operacional,Research significant maybe dark race.,25781.54,2023-03-29
3187,TI,Child carry actually type star onto fund.,1773.76,2024-01-24
3188,Salários,Stuff to seven myself.,26069.03,2024-12-03
3189,TI,Attorney dream agency itself.,44487.59,2023-10-24
3190,Salários,For season decision miss voice support.,42475.07,2024-11-02
3191,Infraestrutura,Although store above appear model stay dream third.,38695.37,2024-09-26
3192,Salários,Until every dream trial style power state.,28484.96,2024-01-12
3193,Marketing,Inside side seat.,17261.21,2023-06-18
3194,Infraestrutura,Reflect message drop news book us.,35183.0,2024-10-15
3195,Marketing,Not enough why drive difficult increase.,31582.55,2023-03-20
3196,TI,Member society radio hot property.,44554.9,2024-08-24
3197,Infraestrutura,Degree loss mention with through.,10998.32,2023-04-20
3198,TI,Theory health dog pull.,49444.96,2023-03-13
3199,Infraestrutura,These both involve.,17343.62,2023-10-13
3200,Marketing,Upon have attack price take.,1272.23,2024-10-07
3201,Salários,Town name debate mean score staff.,32194.39,2023-07-09
3202,Infraestrutura,Nice hot woman if last year.,16599.56,2024-07-18
3203,Infraestrutura,Hand future true place suggest leave.,13088.71,2024-08-11
3204,TI,Appear find thank movie somebody within.,14642.5,2024-03-14
3205,Operacional,Poor respond rock environmental democratic she.,15710.39,2024-11-26
3206,Infraestrutura,Attack place concern day against lot no.,34742.87,2024-07-12
3207,Operacional,Response lay set choice.,24972.41,2023-04-12
3208,Salários,Sure claim land administration bag red series born.,574.36,2024-07-09
3209,Infraestrutura,Do whether manager surface area wide century me.,7398.9,2024-12-12
3210,Marketing,The catch daughter senior.,47734.09,2024-06-21
3211,Infraestrutura,According something million staff.,26244.08,2024-02-27
3212,Operacional,Site remain stand issue late.,41505.99,2023-04-09
3213,Salários,Reality sea trial.,19687.04,2024-05-12
3214,Salários,Still campaign short nor.,16091.65,2024-01-24
3215,Salários,Right five second the line.,39426.09,2024-05-09
3216,Salários,Event yet campaign nice term.,16062.39,2023-08-13
3217,Salários,Away national as development person.,21332.79,2024-02-14
3218,Salários,Minute animal prove local Democrat fill.,31909.8,2023-09-07
3219,Infraestrutura,Leave break cost another others.,26672.42,2023-05-25
3220,Marketing,Discover which hold TV team begin east.,42169.81,2023-07-22
3221,Marketing,Position me entire tax note specific former.,6966.19,2025-01-25
3222,Infraestrutura,Yeah PM government wear protect college mouth.,17640.9,2023-04-26
3223,Salários,Business study hot you.,16474.3,2024-06-28
3224,TI,Apply hotel big skin check travel.,20655.01,2023-06-28
3225,Infraestrutura,Despite cover hit image defense.,23788.34,2024-05-27
3226,Marketing,Until woman large suggest sometimes she.,20745.05,2024-05-16
3227,Operacional,Before city go me help.,18010.81,2023-09-12
3228,Salários,Develop training owner take human human.,28625.13,2023-12-22
3229,TI,Rest common skin gas attorney admit.,13234.36,2024-09-23
3230,Salários,Eight no office administration size strategy.,18680.58,2023-09-25
3231,Infraestrutura,Relationship board air produce learn argue specific hand.,39414.31,2024-03-02
3232,Operacional,Director foot road truth could.,42150.42,2023-11-28
3233,Salários,Raise especially this after better me.,33831.0,2023-07-07
3234,Marketing,Learn return manage responsibility event whether.,34023.5,2024-03-25
3235,Salários,Very yeah after Republican nation discussion.,16727.96,2025-01-31
3236,TI,Record game line list quite.,4756.69,2024-12-17
3237,TI,Threat but their something build none.,11017.79,2024-04-13
3238,Marketing,Direction open red box drop wish over thought.,7877.89,2024-01-27
3239,TI,Late executive administration parent best stay car real.,13415.49,2025-01-01
3240,Operacional,Market front win about.,33940.11,2023-06-01
3241,Marketing,Smile thus in serve one.,26762.99,2023-03-14
3242,Operacional,Discuss heavy hit down could wait question.,43831.18,2024-11-04
3243,Marketing,Mr work bag lay.,5305.55,2024-11-20
3244,Salários,Build white fly church.,3033.1,2024-01-01
3245,TI,Reach audience seven begin speak strategy pass.,35779.04,2023-09-18
3246,Salários,Significant despite that foreign.,16431.19,2023-09-04
3247,Operacional,Area way than source.,23258.78,2023-10-22
3248,Operacional,Serve visit term.,13731.24,2024-01-03
3249,Marketing,Rest parent whose people local avoid suggest.,20981.24,2023-06-18
3250,Infraestrutura,Executive recently lead wish fly fill learn.,38008.48,2023-11-25
3251,TI,Left remember only stage make religious.,15104.46,2024-09-17
3252,Salários,Business system agreement shake.,24822.68,2024-07-04
3253,Infraestrutura,Season education exactly exactly fund.,7778.07,2023-10-25
3254,Salários,Professional term vote she.,28627.08,2024-09-30
3255,Marketing,Why level he spring top case real.,34644.16,2023-07-29
3256,TI,Meeting instead recognize team.,38225.66,2023-10-15
3257,TI,Need generation week relate woman scientist.,41390.81,2024-04-09
3258,Marketing,Various director spend.,1566.74,2023-05-16
3259,Operacional,Stage president their future themselves meeting century.,45539.79,2023-05-08
3260,Salários,President yeah turn others thank.,6197.74,2024-04-08
3261,Salários,Job stage peace beautiful.,11305.67,2023-08-01
3262,Marketing,Enter leg responsibility place article.,10823.87,2024-12-25
3263,TI,Physical usually develop.,49013.12,2024-11-27
3264,Infraestrutura,Still simple garden size run owner.,14192.29,2023-10-29
3265,Salários,Upon administration fill reveal memory.,37247.07,2023-09-10
3266,Marketing,Very community behavior red many place answer.,47936.34,2024-07-02
3267,Salários,Follow believe woman meet around type pass.,9514.77,2024-07-21
3268,Marketing,Return company religious herself.,27036.6,2024-07-16
3269,Salários,Final shoulder these star fund.,42432.06,2024-08-05
3270,Marketing,Million yet pass police cultural together.,38346.29,2023-08-26
3271,Operacional,Executive very back.,40633.13,2023-05-03
3272,Infraestrutura,World stay large young morning.,9430.96,2024-04-22
3273,Operacional,Trial alone hit.,30263.99,2024-05-23
3274,TI,Fund factor inside scene drive southern.,41491.03,2025-01-23
3275,TI,Not lose church first determine clear.,10128.54,2023-07-01
3276,Marketing,New feeling whom moment daughter.,12095.77,2024-01-26
3277,Marketing,Method spend shoulder offer.,28587.64,2023-07-04
3278,Salários,Executive sell medical cover answer real owner.,23113.46,2024-10-22
3279,Infraestrutura,Arm across address we community hope.,27845.35,2024-01-19
3280,Operacional,Choice give strong draw camera.,5986.07,2024-03-14
3281,Salários,Worry kind rise morning.,33478.22,2024-11-05
3282,Operacional,Police character past stand candidate in science will.,1800.59,2023-10-27
3283,Salários,Physical page early time foreign stock later.,23174.83,2023-03-18
3284,Marketing,List buy through question risk environment.,7635.83,2023-03-07
3285,Operacional,Particularly seat population create early decide admit.,18762.41,2024-10-03
3286,TI,Tough power result bank decision debate reflect.,18109.35,2023-07-16
3287,Infraestrutura,Relate space man question technology rather.,39742.38,2024-08-05
3288,TI,Board number prove serious cell and.,10831.18,2024-05-03
3289,TI,Necessary scene career author push.,31349.91,2023-04-26
3290,Operacional,Sing chance street guy.,20934.15,2024-12-21
3291,Infraestrutura,Sometimes lay reach air.,36445.98,2024-09-23
3292,Marketing,Else strong ok responsibility realize.,22378.41,2024-07-11
3293,Operacional,Soldier wear get action choose there through.,13505.2,2024-12-14
3294,Marketing,Yet chance goal international employee music.,8772.77,2023-07-16
3295,Marketing,Become read far green box forward well.,42588.37,2024-11-17
3296,Salários,Would decide box hospital within food six.,5286.55,2023-08-11
3297,Salários,She consumer if anything including write water letter.,1889.85,2025-01-13
3298,TI,Those take and run.,47206.52,2023-11-02
3299,Salários,Skin six cost what area shoulder east.,10562.63,2023-04-04
3300,Marketing,Now pass view sing player.,37127.21,2023-06-27
3301,Salários,Why simple even art generation scene.,10271.62,2023-09-17
3302,Operacional,One never news thought.,39136.35,2023-05-10
3303,Marketing,Skill break really marriage hand which little.,10563.09,2023-11-09
3304,Infraestrutura,Everyone toward herself question prepare teacher.,47788.17,2024-02-12
3305,Operacional,Say owner college agency media threat market coach.,32457.3,2023-11-19
3306,Salários,Create summer such reality system customer ability pass.,25619.75,2024-01-03
3307,Operacional,Require speak law system.,8713.24,2024-07-22
3308,TI,Arrive determine usually center.,49632.86,2023-07-10
3309,TI,Two work could protect control they.,20260.42,2023-07-08
3310,TI,About size increase turn entire pretty man.,46468.12,2023-11-27
3311,Salários,Accept five relate beautiful with.,36912.9,2023-09-02
3312,Operacional,Late rule bill ready even.,29863.5,2024-03-16
3313,Marketing,Each head offer agency teach laugh.,46268.29,2024-04-23
3314,Infraestrutura,Analysis strong quite individual be song board.,14930.88,2024-02-06
3315,Salários,Personal apply perhaps deal.,18641.88,2023-10-13
3316,Salários,Major single rather behind.,48815.33,2025-01-03
3317,Marketing,Friend decision room report.,7473.5,2023-06-25
3318,Salários,Subject subject election pretty up.,34790.42,2023-04-21
3319,TI,Many occur agency civil ago.,46111.06,2024-02-14
3320,Operacional,Everything dinner recognize finally morning cup those white.,25666.77,2023-09-22
3321,Operacional,Child student smile research environment TV.,14304.24,2023-05-23
3322,TI,Staff opportunity also pattern hold occur west.,12204.46,2024-01-07
3323,Salários,Career church manage station think candidate go must.,9117.34,2024-12-27
3324,TI,Guy different feeling accept edge teacher yet.,30631.5,2025-02-16
3325,TI,Why team long weight condition gun.,47063.97,2025-01-20
3326,TI,Option skin hear choice plan.,8539.17,2024-09-11
3327,Marketing,National state group foreign.,21672.85,2024-07-03
3328,TI,Family fast much personal wrong pull.,34166.44,2023-12-09
3329,TI,Notice right center job.,31174.23,2024-03-12
3330,Salários,Me black democratic light.,33555.66,2023-08-05
3331,Salários,Pm politics close.,40316.18,2024-05-23
3332,Operacional,Family about state energy beautiful.,13478.72,2023-07-18
3333,Marketing,High put season far.,45210.3,2023-07-02
3334,Salários,Evidence player little financial news.,9419.27,2024-06-10
3335,Salários,Assume weight finish prevent far strategy blue.,9123.83,2024-03-03
3336,Operacional,Window decade crime know.,19270.18,2024-05-12
3337,Salários,Arrive require explain provide pick budget who.,11797.61,2025-02-19
3338,TI,Nor only together health recently drop fear friend.,13254.75,2024-06-02
3339,Marketing,Necessary eat cut win.,43635.38,2023-08-26
3340,Salários,Include carry agreement sometimes to agreement.,1847.63,2024-10-26
3341,Marketing,Find above tend above research.,8470.96,2023-03-28
3342,Salários,Trade class campaign use.,2755.33,2023-06-08
3343,Marketing,Alone suddenly they over born population.,14973.82,2024-01-15
3344,Salários,When miss either environmental center occur whether we.,5937.73,2024-12-11
3345,TI,Case stand feel series return during possible sign.,2120.34,2023-12-31
3346,TI,Never might necessary check blood inside.,35929.24,2023-06-04
3347,Infraestrutura,Prevent structure environmental education give.,29750.66,2023-03-03
3348,TI,Town production consumer cover section television.,22067.98,2023-05-07
3349,Marketing,Reveal school agent.,23209.7,2024-09-02
3350,Marketing,Century art argue.,35944.64,2024-08-31
3351,Salários,Hope government former instead box down table.,15090.52,2023-09-13
3352,Salários,Mind affect reveal college book bag.,35319.79,2024-03-22
3353,Salários,Many door in democratic scientist little with science.,39354.67,2023-06-28
3354,Infraestrutura,Full suddenly say may responsibility.,33033.0,2024-07-23
3355,Marketing,Not cup social end tonight argue.,49362.38,2023-09-07
3356,TI,Huge pay anyone through break discover.,20065.75,2023-07-19
3357,Marketing,Allow though professor short entire soon.,44449.74,2023-12-01
3358,Marketing,Enough administration toward marriage glass compare about.,46307.89,2023-03-26
3359,Operacional,Ever true condition notice.,6747.26,2024-10-20
3360,Operacional,Relate song think.,16600.6,2024-04-09
3361,Infraestrutura,Dark time program out major then.,49495.06,2024-12-04
3362,Marketing,Beat war human newspaper.,10329.03,2024-10-20
3363,Salários,Apply quickly doctor growth general find water.,18303.86,2024-03-22
3364,Operacional,Those laugh performance expect.,25576.03,2025-01-08
3365,Salários,Wish moment film sister woman nice.,5847.83,2024-12-26
3366,TI,Feeling myself life but final a.,41195.6,2024-06-30
3367,Salários,Control would help control.,6584.65,2024-10-02
3368,Marketing,Material range outside watch with central.,10090.13,2025-02-04
3369,TI,Air forward find out better range.,31716.98,2023-11-23
3370,Infraestrutura,Marriage side through attorney large out we.,26966.78,2023-09-05
3371,Infraestrutura,I rest its surface total.,38311.14,2025-01-14
3372,Salários,Authority travel plant act speak food.,25241.37,2023-06-17
3373,Infraestrutura,Why this half exactly provide stop.,37700.04,2023-12-14
3374,Salários,Chair member first.,8375.76,2023-06-28
3375,Marketing,Method moment just on central fact wall could.,49034.55,2025-01-30
3376,Salários,Themselves best country artist as father none war.,21472.08,2024-01-13
3377,Marketing,Life nature senior alone.,40861.85,2024-01-26
3378,Marketing,Avoid represent agent ok much bag.,20448.96,2024-08-27
3379,TI,Second care travel require.,17558.75,2025-01-05
3380,Marketing,System too ground law choose.,34225.03,2023-06-02
3381,Marketing,Prove almost song others so create his conference.,4121.88,2023-05-01
3382,Marketing,Buy sing behind.,3216.62,2024-01-13
3383,Operacional,Fly responsibility consumer.,39390.89,2023-11-04
3384,Salários,Head wrong pressure teacher series.,29080.81,2023-03-02
3385,Salários,Billion election level special a off.,4256.78,2024-01-17
3386,Marketing,Look affect quite.,23580.82,2024-02-01
3387,Marketing,History simply action far administration write.,17955.11,2023-10-19
3388,Marketing,Idea away deal information.,17396.03,2024-03-07
3389,Infraestrutura,Determine challenge leave.,39568.73,2024-06-16
3390,TI,Especially wrong dog talk he animal from.,16958.13,2023-11-18
3391,Operacional,Environmental during include yeah.,8838.0,2023-03-11
3392,Infraestrutura,Part full maybe until husband artist assume.,22088.64,2024-11-01
3393,Operacional,East including form admit avoid why onto.,15067.41,2023-05-04
3394,Operacional,Public agreement idea although consumer.,19741.03,2023-04-17
3395,Operacional,Type way great election base field.,10618.34,2024-06-21
3396,Infraestrutura,Environment whose house cost anything among factor.,29601.09,2024-10-30
3397,Infraestrutura,Be probably international world.,18476.02,2024-04-19
3398,Infraestrutura,Eye budget artist after quality.,37494.85,2024-01-18
3399,TI,History him face center hot training television.,21399.88,2024-12-06
3400,Marketing,Claim different market side everyone wish.,15435.67,2023-12-03
3401,TI,Between gun become table approach sound significant.,32568.85,2024-03-31
3402,Marketing,Strong though girl technology serious meeting.,30063.68,2024-01-13
3403,TI,Hope visit direction floor.,11847.16,2024-12-06
3404,Infraestrutura,Anything say together should example factor.,38399.39,2024-04-20
3405,Operacional,About example deep.,21384.46,2023-08-28
3406,Infraestrutura,Population this find lawyer indeed ball become.,19670.92,2025-01-21
3407,Infraestrutura,Media miss lot idea.,17025.93,2023-11-25
3408,Salários,Player one letter behind clear song kind.,19730.07,2023-02-27
3409,Operacional,Wall above something year poor.,5613.21,2023-11-16
3410,Operacional,Increase difficult claim reach reduce or.,14896.64,2024-03-26
3411,Infraestrutura,Individual democratic assume stop.,23449.48,2023-07-01
3412,Operacional,Occur popular everyone per.,7743.59,2023-12-20
3413,Marketing,Even west mouth.,41804.75,2024-10-28
3414,Marketing,Community process great family information.,17124.57,2024-03-31
3415,Marketing,During perhaps yes success model.,39910.82,2024-05-12
3416,TI,Establish member Republican authority common street growth.,30388.65,2024-10-12
3417,Marketing,System sometimes I stay include director.,48851.62,2023-12-08
3418,TI,Dark toward safe economic.,6508.11,2023-06-20
3419,Infraestrutura,Store guy themselves magazine expect toward stand.,8332.19,2024-03-20
3420,TI,Best foreign stock hit middle.,40793.1,2023-10-12
3421,Salários,Experience enough nothing TV.,34079.16,2023-04-17
3422,Salários,List color head sea.,19492.16,2023-11-14
3423,Marketing,Trouble strong manager another mean east.,27751.11,2023-12-21
3424,TI,Weight month sort key.,8475.46,2025-01-17
3425,TI,Above want professor enjoy participant prevent ready.,27378.42,2024-01-30
3426,Marketing,Decade lose well yes discover marriage week.,16000.87,2023-09-30
3427,TI,Product success oil under.,23824.6,2023-12-15
3428,Marketing,Represent political heavy part.,3741.85,2023-07-12
3429,TI,Me professor alone particular option take police.,49621.33,2025-02-03
3430,Marketing,Production whole light quality.,29681.7,2024-03-21
3431,Infraestrutura,Wait lot right meeting investment skin size either.,24632.47,2023-12-02
3432,Operacional,Magazine else tax discussion.,31026.05,2024-06-07
3433,Infraestrutura,Many move manage range.,36171.65,2024-02-05
3434,Operacional,Onto education plant particularly score resource.,1868.0,2025-01-11
3435,TI,Practice population along word in.,12483.88,2024-11-19
3436,TI,Model natural there very likely moment audience.,45794.86,2024-07-05
3437,Salários,Wish occur region stop eat describe.,16173.82,2023-10-10
3438,Operacional,History five born subject.,33975.29,2024-05-05
3439,Salários,Exist where fine cut admit million.,18818.2,2023-09-26
3440,Operacional,Clearly road another.,46089.42,2023-12-26
3441,Infraestrutura,Claim two focus.,30197.76,2024-05-02
3442,Operacional,Past Congress prepare practice analysis growth.,11899.96,2024-02-05
3443,Marketing,Wide family free perform clear develop member.,24581.82,2024-12-23
3444,Marketing,Phone bad wonder field information test guess.,37927.68,2023-05-12
3445,Operacional,Beyond several spend sort plan ground report.,38234.59,2024-05-10
3446,Infraestrutura,Here prevent door.,18657.91,2023-12-16
3447,Marketing,Rich according job edge short week.,48979.91,2023-07-29
3448,TI,Ten conference trouble keep.,4582.2,2023-05-18
3449,Operacional,Common subject prove create shake peace new life.,45419.13,2023-10-28
3450,Operacional,Truth investment there least from great together.,5601.73,2023-12-19
3451,Operacional,Paper time concern choose.,36855.2,2023-03-31
3452,Salários,Easy table thank policy that study.,25896.28,2025-01-23
3453,Operacional,Building nor look look serve fine represent.,42504.14,2025-02-05
3454,Infraestrutura,Wrong case sea man that military quickly.,1999.94,2023-03-13
3455,Operacional,Their stand pattern.,34944.56,2024-05-23
3456,Marketing,Statement exist build PM how building nearly five.,47423.71,2024-05-14
3457,Marketing,Skin husband new nature whose within.,30934.65,2024-09-13
3458,Salários,Another particular shoulder however notice light.,34088.09,2025-01-25
3459,Salários,Newspaper air leader line nature.,22789.91,2023-03-28
3460,TI,Partner and base generation hit.,30846.21,2025-02-19
3461,Salários,Thousand ten couple choice media Congress.,38847.25,2023-10-22
3462,Infraestrutura,Into population stand no.,26100.21,2024-11-02
3463,Marketing,All media will tonight prevent number.,5134.4,2024-11-02
3464,Salários,By position pressure health.,34752.42,2023-12-26
3465,Infraestrutura,Once easy attorney occur here.,36836.23,2025-01-15
3466,Infraestrutura,Lose wind challenge difference successful.,24756.97,2023-07-03
3467,Infraestrutura,In campaign rock culture.,34270.57,2023-09-17
3468,TI,Street center mouth former few.,34152.73,2024-03-10
3469,Operacional,Particularly never music.,42839.81,2023-11-16
3470,TI,Room short ask recent news building shake.,44490.63,2024-02-09
3471,Infraestrutura,Wind open Mrs within raise themselves.,39480.53,2024-01-19
3472,Operacional,Institution stock paper type long.,27862.79,2023-07-18
3473,TI,Eye memory radio dark region property.,15209.92,2025-02-03
3474,Operacional,Young cause same heart large.,20815.64,2024-08-07
3475,Operacional,Soldier father Congress must but.,32334.86,2024-11-10
3476,Marketing,New item sit month have.,29799.43,2024-03-19
3477,TI,Board day sister.,32498.87,2024-02-01
3478,Operacional,Consider dream fall me interesting.,33275.68,2023-05-06
3479,Marketing,Give decision race than wrong close wide.,3740.62,2023-07-10
3480,Infraestrutura,Home chance authority follow.,25231.65,2024-02-13
3481,TI,Sound develop economy with agree sit.,16112.93,2024-03-24
3482,TI,Attention mother either of society.,21340.93,2024-02-17
3483,Operacional,Word once behind great end arm.,49300.17,2023-08-14
3484,TI,Item trip check food.,13919.34,2023-08-24
3485,TI,Method up rate big particular draw fund.,38447.27,2024-06-03
3486,Operacional,Society work understand up.,3628.98,2024-08-14
3487,Operacional,Newspaper town relationship.,49179.78,2023-07-29
3488,Salários,Claim edge lot scene throw tonight couple.,46659.09,2023-04-24
3489,Infraestrutura,Draw arrive lose military top.,49994.93,2023-07-12
3490,TI,Company war risk reality necessary section indicate.,42747.8,2024-10-12
3491,Operacional,Half service career since test sign.,2910.06,2024-05-15
3492,Marketing,Here data organization before.,2986.68,2024-01-15
3493,Operacional,Science company ten play he.,5539.71,2023-08-09
3494,Salários,Issue same value serious example detail I.,32834.4,2023-05-26
3495,TI,Result local modern friend.,40360.65,2024-10-11
3496,TI,Seven north discussion civil.,16863.77,2024-08-21
3497,Salários,Policy option what yourself little.,11278.26,2023-09-02
3498,TI,Game health travel black someone option.,4429.23,2024-05-05
3499,Infraestrutura,Join performance chance station drive tough notice.,16876.52,2023-04-03
3500,TI,Station dream investment face.,35493.64,2025-01-09
3501,Infraestrutura,Might require teach situation our buy.,19407.09,2024-03-30
3502,Salários,Ten adult like.,19489.8,2023-04-23
3503,Infraestrutura,Without knowledge lawyer hear know strong.,29219.08,2023-04-15
3504,Salários,It student statement phone simple card.,28420.61,2024-01-16
3505,Salários,Go government throughout protect billion country.,39571.96,2023-08-06
3506,Salários,President remain career tree.,11845.19,2024-12-12
3507,Marketing,Suggest develop billion black southern.,14431.26,2024-05-13
3508,Infraestrutura,Local agency share town.,28753.85,2024-04-06
3509,Operacional,Western baby PM against tell charge discussion.,16549.36,2024-07-24
3510,Marketing,If key room table state.,38425.58,2024-09-02
3511,TI,We else speak decision often.,34639.75,2023-03-14
3512,Marketing,Particular hour offer statement energy lawyer five.,12367.58,2024-07-23
3513,Operacional,Bed century half reason smile whatever politics.,13686.05,2024-09-15
3514,Marketing,Along push inside live find.,1105.89,2025-01-02
3515,Infraestrutura,Kind throw allow several seven.,36614.28,2024-07-07
3516,Salários,Page well provide.,2479.6,2023-08-22
3517,Operacional,Artist defense total evening throw likely necessary.,1996.97,2024-12-12
3518,Marketing,Tend I protect report instead remain opportunity bad.,37713.94,2023-11-17
3519,Operacional,Sometimes economic this level green main direction.,33414.51,2024-04-01
3520,Infraestrutura,Idea pass miss.,12019.85,2024-05-11
