id_fatura,id_cliente,data_emissao,data_vencimento,valor_total,status
5677,1330,2024-01-26,2024-06-04,1070.02,Pendente
5678,13,2023-03-15,2023-08-09,4235.28,Atrasada
5679,1702,2024-10-07,2025-02-01,1151.99,Pendente
5680,4215,2023-07-18,2024-07-26,2059.85,Pendente
5681,2280,2024-09-30,2024-10-01,1407.63,Atrasada
5682,1378,2023-03-16,2024-12-23,7982.26,Pendente
5683,1623,2024-02-13,2025-02-27,837.78,Atrasada
5684,821,2025-01-22,2025-03-10,1934.78,Pendente
5685,4962,2024-07-07,2024-08-03,1669.58,Atrasada
5686,655,2023-12-26,2025-02-10,456.67,Paga
5687,4209,2024-09-06,2024-11-04,1549.86,Atrasada
5688,107,2023-08-28,2023-10-11,946.36,Atrasada
5689,931,2023-06-25,2025-01-07,5218.81,Pendente
5690,468,2023-07-18,2024-02-27,290.62,Pendente
5691,1722,2024-03-11,2024-09-07,978.33,Paga
5692,2934,2024-01-24,2025-01-22,3667.54,Paga
5693,1094,2024-06-25,2025-03-20,6526.79,Pendente
5694,1528,2024-03-05,2024-12-17,2529.98,Atrasada
5695,1011,2023-06-14,2025-01-06,6150.17,Paga
5696,4295,2024-04-30,2025-01-29,5408.81,Pendente
5697,3833,2025-01-30,2025-02-27,5083.28,Pendente
5698,4179,2024-04-16,2024-05-09,7996.2,Atrasada
5699,4687,2024-11-18,2024-11-23,9244.56,Pendente
5700,645,2024-11-14,2024-12-25,3484.08,Pendente
5701,1684,2024-06-10,2024-09-22,4666.95,Atrasada
5702,667,2023-12-16,2024-12-14,4914.62,Atrasada
5703,1943,2024-08-16,2025-01-01,169.39,Atrasada
5704,3123,2024-07-27,2024-10-30,3685.7,Atrasada
5705,3078,2024-10-24,2024-12-21,7633.99,Pendente
5706,348,2023-05-29,2024-01-10,287.13,Pendente
5707,4446,2023-03-21,2024-10-26,141.86,Atrasada
5708,2446,2024-01-11,2024-04-10,3101.66,Paga
5709,2590,2024-04-29,2024-06-26,4340.14,Pendente
5710,2242,2024-09-03,2024-12-18,1289.39,Atrasada
5711,39,2024-02-15,2024-05-31,6150.19,Atrasada
5712,458,2023-08-20,2023-10-02,1139.62,Atrasada
5713,790,2024-09-18,2024-11-23,7451.74,Paga
5714,4701,2024-02-09,2024-07-06,5927.7,Pendente
5715,3040,2025-01-19,2025-03-09,328.1,Paga
5716,1417,2024-06-14,2024-10-06,142.76,Atrasada
5717,2537,2024-01-19,2025-02-18,4562.57,Atrasada
5718,2686,2023-03-08,2024-01-26,6019.2,Paga
5719,4164,2023-06-08,2024-04-04,7085.48,Paga
5720,898,2023-11-19,2024-04-25,2672.07,Paga
5721,445,2023-12-14,2024-02-07,2864.77,Atrasada
5722,2419,2023-07-31,2023-12-10,4696.48,Paga
5723,3421,2024-06-14,2024-09-09,3619.69,Atrasada
5724,91,2024-04-25,2024-11-24,9091.47,Atrasada
5725,216,2024-05-30,2024-12-14,7441.64,Pendente
5726,3987,2025-01-01,2025-02-28,3573.6,Atrasada
5727,2206,2023-10-24,2024-11-01,8263.91,Atrasada
5728,1417,2023-06-27,2024-01-18,1384.83,Paga
5729,1855,2024-02-08,2024-04-05,5175.17,Atrasada
5730,2829,2024-11-10,2025-02-19,7652.97,Pendente
5731,643,2024-03-25,2024-12-08,6763.21,Paga
5732,3767,2024-05-19,2025-02-03,8157.29,Atrasada
5733,3207,2024-02-07,2024-07-29,1641.99,Pendente
5734,4742,2024-08-30,2024-09-10,5721.33,Paga
5735,3104,2024-03-20,2025-03-26,1614.79,Pendente
5736,4806,2024-03-05,2024-08-30,2110.08,Atrasada
5737,3625,2023-08-21,2023-08-24,1009.11,Pendente
5738,4209,2024-10-16,2025-01-27,5329.81,Atrasada
5739,4225,2023-07-05,2024-08-05,374.34,Paga
5740,4512,2023-08-23,2024-08-08,508.85,Atrasada
5741,3214,2024-10-01,2025-03-02,3445.8,Paga
5742,610,2023-12-29,2024-07-04,1261.74,Atrasada
5743,412,2023-03-01,2024-11-21,8279.66,Pendente
5744,680,2024-04-08,2024-09-27,7489.7,Pendente
5745,4078,2024-02-19,2024-06-11,785.66,Paga
5746,3051,2024-08-10,2024-12-03,7367.83,Paga
5747,1535,2023-08-17,2024-12-14,8593.23,Paga
5748,4283,2024-02-13,2024-03-10,3541.23,Atrasada
5749,930,2024-11-26,2025-03-12,8082.59,Atrasada
5750,1020,2023-11-12,2025-01-26,6581.4,Pendente
5751,4983,2023-05-29,2024-05-31,9648.28,Atrasada
5752,1522,2023-11-28,2024-08-03,2129.33,Pendente
5753,3344,2023-08-24,2024-08-12,6864.56,Paga
5754,2539,2024-10-10,2024-11-16,2155.31,Atrasada
5755,1819,2023-10-08,2025-02-15,2675.16,Atrasada
5756,420,2024-01-10,2024-09-18,2008.17,Atrasada
5757,3987,2023-03-18,2023-06-30,190.04,Pendente
5758,4620,2023-09-07,2025-01-08,3002.02,Pendente
5759,4332,2023-12-29,2024-06-13,2832.11,Atrasada
5760,4568,2024-02-02,2024-05-12,4590.85,Atrasada
5761,4411,2023-11-18,2024-08-06,7377.63,Atrasada
5762,1830,2024-02-25,2024-04-03,1518.1,Paga
5763,766,2024-11-20,2025-01-29,7529.43,Pendente
5764,4858,2023-06-13,2024-01-01,3301.43,Pendente
5765,4227,2024-09-01,2025-03-14,9077.36,Pendente
5766,1339,2024-08-02,2024-10-03,968.25,Paga
5767,1386,2024-08-23,2025-01-16,3449.14,Atrasada
5768,4929,2024-12-08,2025-01-14,3566.04,Paga
5769,317,2023-04-05,2024-06-29,8536.05,Pendente
5770,87,2024-05-02,2024-06-26,7974.72,Paga
5771,2324,2024-07-30,2024-08-02,3076.28,Paga
5772,1710,2024-09-24,2024-12-07,2209.13,Paga
5773,2193,2024-04-08,2024-06-03,2092.65,Atrasada
5774,4814,2023-11-06,2024-09-21,9872.1,Atrasada
5775,3918,2024-07-08,2025-01-28,6225.74,Paga
5776,4850,2024-05-22,2024-08-25,6475.82,Paga
5777,2326,2025-02-12,2025-03-27,6772.34,Paga
5778,1102,2024-06-25,2024-11-02,8741.26,Atrasada
5779,369,2024-05-05,2024-07-27,3875.82,Paga
5780,2321,2024-09-10,2024-10-22,6738.51,Atrasada
5781,142,2024-04-27,2025-02-16,744.57,Paga
5782,3856,2023-06-15,2024-06-06,4128.91,Paga
5783,847,2023-04-09,2024-04-11,7445.25,Paga
5784,1511,2023-05-31,2024-01-25,6379.59,Atrasada
5785,327,2023-05-08,2023-06-28,5465.35,Pendente
5786,2286,2023-11-19,2025-02-22,4962.97,Paga
5787,3528,2023-05-20,2023-06-20,233.67,Paga
5788,4404,2024-05-17,2024-07-26,658.97,Pendente
5789,59,2023-09-03,2023-11-24,3816.19,Paga
5790,3228,2024-08-18,2024-10-11,1265.76,Pendente
5791,4216,2024-02-09,2024-10-08,7683.78,Paga
5792,2045,2024-03-24,2024-12-13,3753.75,Pendente
5793,326,2023-03-09,2023-07-29,8768.02,Paga
5794,1698,2025-01-08,2025-03-13,9113.75,Pendente
5795,1242,2023-07-06,2023-08-16,1568.07,Paga
5796,1297,2024-03-20,2025-01-21,2087.66,Atrasada
5797,1075,2023-10-09,2024-02-25,6954.71,Paga
5798,3025,2024-06-28,2025-03-26,4191.1,Atrasada
5799,4474,2023-11-25,2024-01-14,5595.04,Atrasada
5800,4640,2023-10-20,2024-12-24,9606.16,Atrasada
5801,595,2024-08-07,2025-02-02,4488.48,Atrasada
5802,1411,2023-10-16,2024-07-12,6956.19,Pendente
5803,3879,2023-07-29,2023-10-09,7965.98,Pendente
5804,3666,2024-12-24,2025-03-18,6998.06,Pendente
5805,1299,2024-12-05,2024-12-05,7585.53,Pendente
5806,3724,2024-09-15,2024-10-12,9421.56,Pendente
5807,1908,2024-04-02,2025-02-04,4975.88,Pendente
5808,512,2023-09-12,2024-10-30,2930.27,Atrasada
5809,1434,2023-03-12,2024-12-02,267.25,Paga
5810,204,2023-07-08,2024-11-03,9642.04,Atrasada
5811,2160,2023-06-03,2025-02-16,1303.37,Pendente
5812,695,2023-10-17,2023-12-20,382.12,Pendente
5813,1770,2023-03-26,2024-11-09,4682.07,Paga
5814,655,2024-07-21,2024-11-26,3198.54,Paga
5815,2173,2023-11-20,2024-02-11,8923.9,Pendente
5816,1763,2023-03-27,2023-11-12,7173.04,Paga
5817,4130,2024-04-18,2024-06-23,3462.49,Paga
5818,518,2023-11-13,2024-05-16,845.12,Pendente
5819,1511,2024-08-16,2024-08-22,8376.47,Atrasada
5820,2066,2024-12-25,2025-01-19,6484.65,Atrasada
5821,2155,2023-09-27,2024-03-03,9786.01,Atrasada
5822,824,2023-05-07,2023-10-12,6029.84,Pendente
5823,4772,2024-06-10,2025-02-07,7980.45,Paga
5824,3465,2023-10-02,2025-03-12,5618.66,Pendente
5825,3097,2024-12-17,2025-01-25,284.62,Atrasada
5826,3343,2023-12-19,2024-01-14,2977.68,Pendente
5827,4087,2023-05-16,2024-08-22,7140.36,Pendente
5828,2159,2023-04-17,2024-06-17,7480.9,Atrasada
5829,4934,2024-10-13,2024-10-16,3933.4,Pendente
5830,2274,2023-07-05,2025-02-18,3710.11,Atrasada
5831,3670,2024-03-13,2024-08-07,2978.18,Pendente
5832,4663,2023-09-16,2025-01-08,3854.16,Pendente
5833,2210,2023-10-01,2024-12-07,5733.25,Atrasada
5834,113,2025-01-05,2025-03-27,2312.82,Atrasada
5835,4753,2023-09-07,2023-11-08,1075.54,Paga
5836,1849,2024-05-24,2024-12-26,6677.68,Atrasada
5837,3303,2024-09-27,2025-02-23,3684.87,Atrasada
5838,917,2023-05-30,2024-04-13,4761.93,Atrasada
5839,2418,2023-03-05,2023-08-28,2330.82,Paga
5840,3500,2023-10-09,2024-09-29,2573.49,Pendente
5841,2068,2023-03-15,2024-08-23,2133.08,Pendente
5842,2982,2023-10-07,2024-10-26,6911.23,Atrasada
5843,2647,2024-07-16,2025-02-09,972.71,Paga
5844,4069,2024-07-08,2024-12-08,4879.73,Paga
5845,2751,2023-12-11,2025-03-10,5296.88,Pendente
5846,3844,2025-01-08,2025-03-09,4839.22,Pendente
5847,1612,2024-04-26,2024-12-27,9453.15,Atrasada
5848,243,2023-04-19,2024-11-30,6055.2,Atrasada
5849,549,2024-02-09,2024-09-30,427.83,Pendente
5850,2353,2023-08-10,2024-01-10,4401.99,Paga
5851,2335,2023-06-20,2024-06-01,7596.52,Paga
5852,1952,2023-05-15,2024-09-15,3031.03,Pendente
5853,4519,2024-07-28,2024-08-13,9614.1,Atrasada
5854,3698,2023-11-20,2024-09-09,319.89,Atrasada
5855,1568,2024-06-08,2024-12-26,7835.94,Pendente
5856,3135,2023-04-23,2024-04-01,4257.43,Atrasada
5857,1724,2023-04-16,2023-11-26,5350.25,Atrasada
5858,3247,2023-07-01,2024-12-11,4987.69,Pendente
5859,1990,2023-07-31,2025-03-06,9876.45,Atrasada
5860,776,2024-03-22,2025-01-26,6204.47,Pendente
5861,748,2024-11-09,2025-02-03,4641.13,Pendente
5862,3176,2025-01-28,2025-03-24,7786.0,Paga
5863,4279,2024-04-18,2024-09-07,2552.66,Paga
5864,2108,2023-06-10,2024-09-07,9658.77,Pendente
5865,549,2023-08-21,2024-06-18,8539.55,Pendente
5866,3414,2023-12-18,2025-01-05,2594.3,Atrasada
5867,4745,2024-09-24,2024-12-01,848.59,Pendente
5868,2857,2025-01-11,2025-02-26,626.64,Pendente
5869,784,2024-01-07,2024-01-17,7586.13,Atrasada
5870,3739,2024-12-31,2025-02-25,1446.2,Paga
5871,3948,2024-01-22,2024-07-15,9031.11,Atrasada
5872,1505,2023-08-16,2024-02-16,2595.42,Pendente
5873,132,2024-01-17,2024-12-22,324.81,Atrasada
5874,1039,2023-06-29,2024-07-24,9585.99,Atrasada
5875,752,2023-09-09,2024-07-07,1458.3,Paga
5876,3122,2024-07-22,2024-09-29,9108.91,Paga
5877,1516,2024-05-07,2024-07-03,3396.23,Paga
5878,1356,2024-04-01,2024-11-28,5040.53,Pendente
5879,1306,2023-04-14,2024-05-31,754.83,Atrasada
5880,4742,2024-07-22,2024-12-21,7096.38,Atrasada
5881,4273,2023-05-30,2024-09-06,2066.18,Paga
5882,1814,2024-01-24,2024-02-15,7069.85,Atrasada
5883,3790,2024-07-26,2024-08-15,2128.83,Pendente
5884,4154,2024-10-22,2025-03-15,3421.83,Pendente
5885,119,2024-04-09,2024-07-26,2548.12,Atrasada
5886,204,2023-12-24,2024-05-27,6140.95,Atrasada
5887,3667,2024-02-16,2024-05-28,3139.18,Pendente
5888,4859,2023-07-10,2024-09-30,5644.96,Paga
5889,2930,2023-04-24,2024-08-03,7992.17,Atrasada
5890,841,2024-03-27,2024-05-25,1552.37,Pendente
5891,4977,2024-11-28,2024-11-30,2415.17,Paga
5892,905,2023-09-03,2023-10-11,2485.06,Atrasada
5893,3577,2024-07-25,2024-07-27,8958.96,Atrasada
5894,4209,2023-03-01,2024-10-09,4944.7,Paga
5895,1782,2023-09-20,2023-11-14,118.31,Pendente
5896,2089,2023-06-24,2024-09-25,503.41,Paga
5897,833,2024-01-02,2024-11-15,2297.62,Pendente
5898,1984,2023-03-06,2024-01-07,405.32,Atrasada
5899,1179,2023-08-01,2024-02-06,6345.79,Pendente
5900,2754,2024-09-19,2024-10-08,6449.57,Atrasada
5901,2500,2025-01-22,2025-02-22,1525.03,Atrasada
5902,2779,2024-09-26,2025-02-11,239.23,Pendente
5903,2981,2023-04-18,2024-12-24,4107.89,Paga
5904,3218,2025-01-13,2025-02-27,8931.53,Paga
5905,4079,2023-03-07,2023-06-17,2100.03,Atrasada
5906,3590,2025-01-02,2025-03-05,7259.0,Pendente
5907,1925,2024-11-17,2025-01-01,9482.41,Pendente
5908,1315,2024-04-04,2024-07-28,3045.54,Pendente
5909,2682,2024-04-19,2024-11-27,7497.01,Atrasada
5910,197,2023-04-17,2024-02-18,2656.35,Paga
5911,3631,2024-11-21,2024-12-05,5545.98,Atrasada
5912,4,2023-12-02,2024-07-02,6000.14,Atrasada
5913,4271,2024-07-31,2024-08-29,1364.51,Pendente
5914,2898,2024-01-23,2024-05-29,2394.58,Pendente
5915,4704,2023-06-20,2024-10-24,2581.68,Pendente
5916,4854,2024-07-10,2025-03-25,8948.13,Pendente
5917,124,2023-04-26,2024-01-19,5583.72,Atrasada
5918,4719,2024-08-02,2025-03-20,7010.96,Paga
5919,4553,2024-04-11,2024-06-01,5107.34,Paga
5920,2581,2023-05-01,2024-10-10,5860.19,Pendente
5921,4993,2024-03-31,2024-07-29,7074.91,Atrasada
5922,3848,2024-03-20,2025-03-19,9455.64,Pendente
5923,4433,2023-12-24,2024-02-07,7374.82,Atrasada
5924,2012,2024-05-06,2024-08-11,5453.92,Atrasada
5925,2300,2023-08-30,2024-01-06,6897.08,Pendente
5926,679,2024-11-03,2025-01-14,9371.62,Paga
5927,617,2024-06-12,2024-09-09,5552.89,Pendente
5928,2140,2024-11-08,2025-03-19,2843.54,Pendente
5929,4584,2023-04-16,2024-04-25,317.3,Atrasada
5930,4150,2023-05-22,2024-08-22,2372.54,Atrasada
5931,2540,2024-07-28,2024-07-29,5190.45,Atrasada
5932,3431,2023-08-17,2024-02-06,6203.95,Atrasada
5933,3682,2025-01-19,2025-03-25,8758.03,Atrasada
5934,1353,2024-12-03,2025-02-18,4392.1,Pendente
5935,4994,2024-06-20,2024-07-12,7367.67,Paga
5936,2241,2023-12-09,2025-03-15,8840.34,Pendente
5937,2548,2024-03-26,2024-07-03,2832.41,Pendente
5938,2359,2024-01-23,2025-03-11,2412.85,Pendente
5939,1197,2023-12-21,2024-04-07,8944.17,Pendente
5940,3125,2023-09-30,2023-09-30,5435.0,Paga
5941,4146,2024-08-09,2025-01-21,4754.33,Atrasada
5942,2408,2024-07-17,2024-10-09,2954.02,Atrasada
5943,4957,2024-04-04,2025-02-19,8793.11,Atrasada
5944,2914,2025-01-19,2025-03-06,796.52,Paga
5945,1708,2023-06-23,2023-12-13,4144.84,Atrasada
5946,4368,2023-11-30,2024-05-24,6321.46,Paga
5947,3531,2024-01-14,2024-12-18,258.37,Pendente
5948,2720,2024-11-26,2024-11-26,1944.67,Pendente
5949,3416,2023-12-08,2025-01-01,1124.37,Paga
5950,4795,2024-05-14,2024-12-19,2900.21,Pendente
5951,4921,2024-10-11,2024-12-27,7741.93,Pendente
5952,936,2024-03-20,2025-03-17,9495.25,Atrasada
5953,3933,2023-04-24,2024-12-17,7514.55,Paga
5954,3363,2024-06-06,2024-10-01,6198.19,Atrasada
5955,1292,2024-02-10,2024-11-29,6206.48,Paga
5956,2017,2024-08-02,2024-09-09,960.5,Paga
5957,3213,2024-02-15,2024-07-16,3827.28,Paga
5958,4230,2023-03-01,2024-02-28,6715.62,Paga
5959,966,2024-06-12,2024-10-05,9554.52,Atrasada
5960,881,2024-02-07,2025-02-13,7081.88,Paga
5961,1609,2024-12-07,2025-01-18,7332.88,Atrasada
5962,3164,2024-03-03,2024-09-17,3439.62,Atrasada
5963,4934,2025-01-03,2025-02-24,2615.49,Paga
5964,2993,2024-06-22,2024-07-22,6829.82,Paga
5965,249,2024-03-24,2025-01-18,2127.12,Pendente
5966,1148,2023-08-21,2025-01-20,4148.52,Pendente
5967,3468,2023-10-01,2024-11-25,1414.82,Paga
5968,925,2023-07-07,2024-12-15,6597.0,Atrasada
5969,2525,2023-10-27,2024-03-11,224.4,Pendente
5970,1675,2024-03-14,2024-10-12,1371.71,Atrasada
5971,404,2024-01-17,2024-05-23,7718.75,Pendente
5972,334,2024-02-22,2024-05-26,5589.88,Paga
5973,1794,2023-07-26,2023-10-14,8434.19,Atrasada
5974,798,2024-09-02,2024-11-26,151.04,Pendente
5975,4353,2024-02-05,2024-03-23,953.18,Pendente
5976,1679,2024-02-28,2024-08-26,5067.3,Atrasada
5977,4695,2024-11-19,2025-03-21,4418.46,Paga
5978,13,2024-05-06,2024-08-29,4326.64,Paga
5979,731,2024-07-08,2024-11-18,9759.25,Atrasada
5980,699,2023-10-05,2023-12-03,8011.31,Paga
5981,4947,2024-02-17,2024-11-14,5330.72,Atrasada
5982,223,2023-11-22,2024-08-11,1878.18,Paga
5983,2779,2025-01-14,2025-03-13,641.35,Pendente
5984,1448,2023-05-10,2023-12-31,8459.66,Atrasada
5985,2253,2024-05-15,2024-08-20,6927.05,Pendente
5986,1427,2023-03-07,2023-04-16,107.13,Atrasada
5987,75,2023-10-20,2024-11-10,2966.84,Atrasada
5988,749,2023-10-13,2025-01-02,2444.14,Atrasada
5989,836,2024-03-26,2024-06-03,9023.75,Atrasada
5990,449,2023-11-29,2023-12-21,2098.08,Paga
5991,462,2023-05-19,2025-01-31,1472.44,Atrasada
5992,3085,2024-02-11,2025-01-07,2130.04,Pendente
5993,77,2023-11-07,2024-03-21,899.52,Paga
5994,1543,2024-09-04,2024-12-05,1095.91,Atrasada
5995,4227,2023-12-15,2025-02-05,720.79,Pendente
5996,4863,2024-05-21,2024-11-20,6320.46,Atrasada
5997,3364,2024-03-05,2024-10-05,7302.2,Pendente
5998,2311,2024-05-04,2025-03-15,1396.3,Paga
5999,3042,2023-11-05,2024-12-02,8552.18,Atrasada
6000,3400,2024-05-14,2024-09-23,3527.62,Paga
6001,596,2023-09-06,2023-10-02,9275.59,Atrasada
6002,4925,2023-12-11,2024-06-28,8757.62,Pendente
6003,406,2023-04-06,2024-11-28,4647.75,Atrasada
6004,3438,2024-06-26,2024-09-13,1382.55,Atrasada
6005,3752,2024-05-03,2024-07-10,1307.85,Paga
6006,2663,2025-01-03,2025-01-19,9920.19,Pendente
6007,3603,2023-05-03,2024-03-15,338.87,Atrasada
6008,4174,2024-08-17,2024-11-27,7871.65,Paga
6009,2354,2024-03-12,2024-10-02,3308.7,Paga
6010,3671,2024-09-29,2025-02-18,8079.03,Paga
6011,1949,2024-09-24,2024-12-02,936.59,Pendente
6012,445,2023-12-18,2024-09-03,3696.28,Atrasada
6013,4184,2023-05-05,2024-03-12,6861.41,Pendente
6014,2927,2024-06-12,2025-03-05,8570.14,Pendente
6015,2101,2024-08-14,2024-10-27,3803.19,Atrasada
6016,320,2023-02-27,2024-08-13,9630.95,Paga
6017,3024,2023-10-08,2023-10-16,7484.58,Pendente
6018,3002,2024-08-04,2024-12-29,5085.06,Paga
6019,4239,2023-12-05,2024-06-10,8930.39,Pendente
6020,482,2024-03-23,2025-03-07,678.46,Pendente
6021,4229,2024-01-03,2024-12-14,2565.26,Atrasada
6022,2653,2024-05-17,2024-08-21,5620.43,Paga
6023,2894,2025-01-24,2025-03-23,8811.21,Paga
6024,4954,2024-08-08,2024-12-03,7148.9,Pendente
6025,1605,2023-11-02,2024-04-04,7031.06,Pendente
6026,339,2024-04-02,2025-01-31,8255.26,Pendente
6027,682,2023-06-25,2023-12-15,1689.93,Paga
6028,4987,2024-01-04,2024-05-29,448.87,Atrasada
6029,52,2025-02-01,2025-03-05,9548.58,Atrasada
6030,3542,2024-10-03,2024-12-07,5679.77,Pendente
6031,1975,2024-04-26,2024-07-26,9186.66,Pendente
6032,3276,2023-11-30,2024-03-11,4149.99,Paga
6033,3830,2023-03-25,2024-02-27,7136.27,Pendente
6034,483,2023-09-09,2024-01-19,3151.44,Pendente
6035,4643,2024-01-11,2024-05-09,5748.85,Pendente
6036,819,2023-12-05,2024-07-19,2191.31,Paga
6037,4204,2024-12-07,2025-01-20,4199.78,Paga
6038,1033,2024-04-19,2024-12-23,4330.29,Paga
6039,2130,2024-10-19,2024-10-31,2168.93,Paga
6040,795,2023-03-21,2024-03-16,7560.35,Pendente
6041,616,2023-11-21,2025-03-18,8875.29,Paga
6042,2864,2024-04-26,2024-05-18,1338.87,Paga
6043,185,2024-12-04,2024-12-21,8784.37,Paga
6044,1215,2023-03-02,2024-06-15,2061.17,Pendente
6045,1274,2024-07-11,2024-10-17,5817.25,Paga
6046,3877,2024-05-05,2024-11-06,7154.68,Atrasada
6047,4658,2024-08-19,2024-12-21,1538.83,Atrasada
6048,3584,2024-11-24,2025-03-06,1484.67,Pendente
6049,3741,2023-09-19,2024-09-18,1973.62,Paga
6050,3853,2023-08-01,2024-12-19,8224.5,Atrasada
6051,4496,2024-09-13,2025-02-15,5644.27,Paga
6052,1488,2025-01-21,2025-01-30,690.13,Paga
6053,4005,2024-09-06,2024-12-15,5999.03,Paga
6054,1508,2024-09-16,2025-03-11,7644.99,Atrasada
6055,3140,2024-07-07,2024-12-25,1086.15,Paga
6056,1369,2023-05-20,2024-01-15,6139.89,Pendente
6057,1,2023-05-24,2024-03-23,4939.21,Paga
6058,680,2024-05-02,2024-08-01,8286.46,Paga
6059,4676,2023-10-22,2024-01-13,7884.45,Paga
6060,320,2024-10-10,2025-02-26,6551.09,Pendente
6061,1684,2023-07-26,2024-09-10,8382.98,Atrasada
6062,1931,2023-06-11,2024-01-11,2746.06,Paga
6063,2922,2023-03-05,2024-04-06,6282.77,Pendente
6064,4951,2024-10-19,2024-10-20,5758.01,Atrasada
6065,241,2024-12-21,2025-01-01,8437.28,Paga
6066,2424,2023-11-05,2024-05-14,4898.55,Atrasada
6067,4326,2023-05-10,2024-03-14,6071.83,Atrasada
6068,561,2023-08-14,2025-03-14,6281.52,Paga
6069,587,2023-06-30,2024-02-22,3403.16,Pendente
6070,307,2023-07-05,2024-08-07,7028.7,Paga
6071,237,2023-07-15,2023-10-29,6051.94,Atrasada
6072,3453,2023-04-24,2023-12-26,232.73,Pendente
6073,1293,2024-07-22,2024-07-27,5258.56,Atrasada
6074,3016,2024-02-28,2024-07-01,5194.93,Paga
6075,1099,2023-10-13,2024-01-13,6654.44,Paga
6076,3765,2023-03-29,2023-07-17,1724.27,Pendente
6077,3526,2024-06-01,2024-09-20,7647.2,Atrasada
6078,2495,2024-07-08,2025-01-13,8265.1,Atrasada
6079,4932,2023-09-07,2024-11-04,4506.58,Pendente
6080,4962,2023-07-15,2025-02-06,1332.95,Paga
6081,4765,2023-11-26,2024-12-18,2788.98,Paga
6082,4123,2024-04-02,2024-06-18,4788.78,Paga
6083,1719,2024-02-12,2024-09-09,6133.51,Pendente
6084,4861,2024-01-31,2024-11-08,4625.94,Pendente
6085,4670,2023-09-28,2024-06-25,5675.81,Paga
6086,4442,2024-01-06,2024-01-06,5531.93,Atrasada
6087,2116,2023-06-06,2023-06-12,552.87,Paga
6088,1265,2024-11-09,2024-12-16,728.97,Paga
6089,1167,2024-01-17,2024-10-27,724.19,Pendente
6090,2552,2023-12-10,2025-03-07,969.39,Pendente
6091,1941,2023-07-27,2023-10-29,2176.61,Paga
6092,169,2023-10-16,2024-11-28,3113.86,Atrasada
6093,3593,2023-11-30,2024-09-26,9553.95,Pendente
6094,940,2024-06-19,2024-12-02,7557.36,Atrasada
6095,3430,2024-11-22,2024-12-27,285.06,Atrasada
6096,458,2024-12-09,2025-03-17,4964.16,Pendente
6097,653,2023-05-11,2025-02-03,4836.0,Paga
6098,2074,2025-01-13,2025-01-28,5383.42,Paga
6099,17,2023-03-10,2024-03-15,7798.15,Paga
6100,1344,2023-04-12,2024-02-03,6448.1,Pendente
6101,1040,2024-12-26,2025-01-02,1998.48,Pendente
6102,4922,2024-05-08,2025-03-09,1295.15,Paga
6103,1283,2024-04-13,2024-11-21,3318.57,Pendente
6104,2912,2023-04-16,2023-06-07,5773.4,Paga
6105,1365,2024-08-16,2024-11-21,404.73,Paga
6106,662,2023-10-30,2023-11-16,4570.95,Paga
6107,3261,2023-03-23,2024-04-27,4980.25,Pendente
6108,1875,2023-04-28,2025-02-17,7248.38,Atrasada
6109,4015,2023-12-05,2024-02-05,4306.56,Paga
6110,457,2023-12-31,2024-09-15,2050.4,Pendente
6111,3800,2023-10-12,2023-10-18,3938.09,Pendente
6112,3456,2023-10-30,2023-12-27,9848.37,Atrasada
6113,1819,2024-02-02,2024-11-10,403.15,Paga
6114,3776,2025-01-21,2025-02-27,1350.45,Atrasada
6115,331,2024-11-10,2025-02-14,878.46,Atrasada
6116,4865,2023-07-19,2023-09-21,9586.78,Atrasada
6117,4062,2024-10-23,2025-02-26,9610.02,Pendente
6118,4417,2025-02-18,2025-03-13,9144.79,Paga
6119,3123,2023-09-26,2024-10-24,3305.43,Pendente
6120,2382,2023-10-17,2024-05-27,1224.94,Paga
6121,2235,2023-05-09,2024-07-19,9791.56,Pendente
6122,715,2024-06-04,2025-01-08,9544.86,Pendente
6123,3127,2024-11-30,2025-02-18,7128.78,Paga
6124,760,2024-08-28,2024-12-16,6377.67,Atrasada
6125,211,2023-07-23,2025-01-31,9145.42,Pendente
6126,1739,2023-07-29,2024-12-18,4234.72,Atrasada
6127,4845,2024-02-22,2024-07-01,1517.9,Pendente
6128,148,2024-10-07,2025-01-30,2031.49,Pendente
6129,4878,2023-12-09,2023-12-30,6667.33,Atrasada
6130,546,2023-05-13,2023-10-23,4124.68,Paga
6131,656,2025-01-10,2025-03-19,1999.87,Pendente
6132,1821,2023-11-16,2024-07-08,3162.79,Atrasada
6133,548,2024-01-16,2024-04-07,6927.61,Atrasada
6134,1339,2023-09-20,2024-06-08,3650.97,Atrasada
6135,3851,2024-12-22,2025-01-26,840.06,Pendente
6136,1217,2024-12-28,2025-01-08,6085.02,Atrasada
6137,2279,2024-10-25,2025-01-16,8940.71,Pendente
6138,3513,2024-09-05,2024-09-22,6938.42,Paga
6139,4815,2024-05-21,2024-11-20,3011.48,Pendente
6140,3812,2023-03-04,2024-05-07,5754.94,Pendente
6141,1264,2023-03-22,2023-12-19,2585.26,Atrasada
6142,4233,2023-03-15,2025-02-14,9018.24,Atrasada
6143,3329,2023-11-22,2024-12-01,1493.02,Atrasada
6144,2043,2024-11-10,2025-01-25,1486.34,Atrasada
6145,1375,2024-04-20,2025-02-22,441.79,Pendente
6146,465,2023-08-01,2024-05-15,7100.06,Atrasada
